stereo-stereo amba,Reventlowsgade 14, 3. tv1651 København V,København V,null,43717219,nicolai@podpeople.dk,4009489961,virksomhed,false,false,false,false,900300 Kunstnerisk skaben,,1651,null,true,2022-11-01,NORMAL,25688882,Andelsselskab (-forening) med begrænset ansvar,false
Korsbek Economy ApS,Tømmerupvang 502770 Kastrup,Kastrup,null,40364870,null,4008019967,virksomhed,false,false,false,false,692000 Bogføring og revision: skatterådgivning,,2770,null,true,2019-03-21,NORMAL,null,Anpartsselskab,false
Bojes ApS,Constantiavej 12960 Rungsted Kyst,Rungsted Kyst,null,41480432,null,4008494712,virksomhed,false,false,false,false,702200 Virksomhedsrådgivning og anden rådgivning om driftsledelse,,2960,null,true,2020-07-01,NORMAL,null,Anpartsselskab,false
Ansni Nordic ApS,Toftekærsvej 47Skåstrup5400 Bogense,Bogense,null,37802662,bokhald@ansni.fo,4006566919,virksomhed,false,false,false,false,466900 Engroshandel med andre maskiner og andet udstyr,,5400,null,true,2016-05-19,NORMAL,25330060,Anpartsselskab,false
Jonas Nicolai Rasmussen Holding ApS,C/O Jonas RasmussenRingholmvej 64, 2. th2700 Brønshøj,Brønshøj,C/O Jonas Rasmussen,41504838,jonas@createdbyblack.com,4008505041,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2700,null,true,2020-07-01,NORMAL,28690047,Anpartsselskab,false
AE Solutions ApS - Murer, Jord & Beton,C/O Joachim HaugaardRountvedvej 61A9800 Hjørring,Hjørring,C/O Joachim Haugaard,42677671,Murer-eXperten@outlook.dk,4009003239,virksomhed,false,false,false,false,439910 Murere,,9800,null,true,2021-09-14,NORMAL,23716131,Anpartsselskab,false
RH HOLDING. SVENDBORG ApS,Rødbyhøjen 46Thurø5700 Svendborg,Svendborg,null,24241823,null,4001105678,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,5700,null,false,1999-10-01,NORMAL,62205589,Anpartsselskab,false
Randers Madservice ApS,C/O Asiye CetinUrtevangen 78920 Randers NV,Randers NV,C/O Asiye Cetin,42833819,bctransportaps@gmail.com,4009074463,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,8920,null,true,2021-11-12,NORMAL,null,Anpartsselskab,false
Rungood ApS,C/O Sander JepsenRolfsvej 19, 4. th2000 Frederiksberg,Frederiksberg,C/O Sander Jepsen,39958562,null,4007825364,virksomhed,false,false,false,false,620200 Konsulentbistand vedrørende informationsteknologi,,2000,null,true,2018-10-10,NORMAL,null,Anpartsselskab,false
CJ&DK ApS,Ulriksholmvej 135230 Odense M,Odense M,null,40975586,null,4008281263,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,5230,null,false,2019-11-28,NORMAL,null,Anpartsselskab,false
Nichlas Korsbæk Holding ApS,Kokkedalsvej 339460 Brovst,Brovst,null,42652008,null,4008992752,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,9460,null,false,2021-09-03,NORMAL,null,Anpartsselskab,false
HM Projekt ApS,Trelde Næsvej 108Trelde Sande7000 Fredericia,Fredericia,null,40192328,null,4007940368,virksomhed,false,false,false,false,702200 Virksomhedsrådgivning og anden rådgivning om driftsledelse,,7000,null,false,2019-01-22,NORMAL,null,Anpartsselskab,false
Syntio ApS,C/O SOHO Kontorhotel ApSFlæsketorvet 68, 1.1711 København V,København V,C/O SOHO Kontorhotel ApS,40242708,davorin.cetto@syntio.net,4007964590,virksomhed,false,false,false,false,620200 Konsulentbistand vedrørende informationsteknologi,,1711,null,true,2019-02-08,NORMAL,null,Anpartsselskab,false
AUTOHALLEN, KALUNDBORG HOLDING ApS,Voldstien 1Bjerge Sydstrand4480 Store Fuglede,Store Fuglede,null,25437063,null,3407023,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,4480,null,false,2000-05-19,NORMAL,59531919,Anpartsselskab,false
FLEMMING LAURSEN HOLDING ApS,Rådyrvej 18722 Hedensted,Hedensted,null,29787999,null,4001598627,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8722,null,false,2006-10-31,NORMAL,null,Anpartsselskab,false
MEGO Holding ApS,Gildbrovej 2, 2. tv2635 Ishøj,Ishøj,null,42873314,null,4009092201,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2635,null,true,2021-11-17,NORMAL,null,Anpartsselskab,false
COMA Invest ApS,Lønborgvej 416880 Tarm,Tarm,null,39683245,null,4007695680,virksomhed,false,false,false,false,773900 Udlejning og leasing af andet materiel, udstyr og andre materielle aktiver i.a.n.,,6880,null,false,2018-06-24,NORMAL,null,Anpartsselskab,false
Simested Holding ApS,Mejerivej 2Simested9620 Aalestrup,Aalestrup,null,43779044,info@mortenbach.dk,4009526724,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,9620,null,false,2023-01-11,NORMAL,null,Anpartsselskab,false
Pinaldo ApS,Ørbækgårds Alle 6202970 Hørsholm,Hørsholm,null,42482293,info@pinaldorubberguard.dk,4008918952,virksomhed,false,false,false,false,432100 El-installation,,2970,null,true,2021-06-18,NORMAL,40448431,Anpartsselskab,false
MHD Holding ApS,Bøgealle 11Skodborg6630 Rødding,Rødding,null,41145242,mhdbyg@hotmail.com,4008353945,virksomhed,false,false,false,false,642010 Finansielle holdingselskaber,,6630,null,true,2020-02-01,NORMAL,null,Anpartsselskab,false
Procom Idema ApS,C/O Procom Danmark ApSThorbjørnsvej 112880 Bagsværd,Bagsværd,C/O Procom Danmark ApS,43128612,hans@sylvest.cc,4009207013,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2880,null,true,2022-03-15,NORMAL,28120070,Anpartsselskab,false
Loller Holding ApS,C/O Charlotte Aagaard AndersenStrandbygade 52, st. tv6700 Esbjerg,Esbjerg,C/O Charlotte Aagaard Andersen,43634399,null,4009440193,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,6700,null,true,2022-11-10,NORMAL,null,Anpartsselskab,false
Sukkertoppen Holding ApS,Hedelundvej 5Gl. Rye8680 Ry,Ry,null,43267884,null,4009268140,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8680,null,true,2022-05-17,NORMAL,null,Anpartsselskab,false
Græsslåning Dk ApS,St Blichersgade 19, 1. th9700 Brønderslev,Brønderslev,null,43965069,null,4009624369,virksomhed,false,false,false,false,811000 Kombinerede serviceydelser,,9700,null,true,2023-04-03,NORMAL,null,Anpartsselskab,false
JENS BLOM ApS,Brønsholmvej 27Brønsholm2980 Kokkedal,Kokkedal,null,27526608,null,4001573653,virksomhed,false,false,false,false,477500 Detailhandel med kosmetikvarer og produkter til personlig pleje,,2980,null,false,2006-06-23,NORMAL,null,Anpartsselskab,false
TH CONSULT AALBORG ApS,Sønder Tranders Vej 6B, st. th9210 Aalborg SØ,Aalborg SØ,null,35398848,null,4001971003,virksomhed,false,false,false,false,432100 El-installation,,9210,null,false,2013-07-04,NORMAL,null,Anpartsselskab,false
ME Dykkerservice ApS,Bag Stadion 194220 Korsør,Korsør,null,37192325,eis.dyk@gmail.com,4006314529,virksomhed,false,false,false,false,522220 Bugserings-, bjærgnings- og redningsvæsen mv.,,4220,null,true,2015-10-30,NORMAL,40143096,Anpartsselskab,false
MEGA-E Denmark Asset Co No 1. ApS,C/O Bech-BruunLangelinie Allé 352100 København Ø,København Ø,C/O Bech-Bruun,42293733,null,4008834304,virksomhed,false,false,false,false,351300 Distribution af elektricitet,,2100,null,false,2021-04-08,NORMAL,null,Anpartsselskab,false
Bragesvej 4873 ApS,Industriparken 17Ø Toreby4800 Nykøbing F,Nykøbing F,null,13258791,ts@bts-h.dk,2646283,virksomhed,false,false,false,false,412000 Opførelse af bygninger,,4800,null,true,1989-07-01,NORMAL,22228100,Anpartsselskab,false
Besøgscenter Kragenæs ApS,C/O WTC Advokaterne A/SSkolegade 244800 Nykøbing F,Nykøbing F,C/O WTC Advokaterne A/S,42057991,null,4008728471,virksomhed,false,false,false,false,412000 Opførelse af bygninger,,4800,null,false,2021-01-25,NORMAL,null,Anpartsselskab,false
FVM Ejendomme II ApS,Vintapperbuen 44070 Kirke Hyllinge,Kirke Hyllinge,null,42400181,freddieveje@gmail.com,4008883076,virksomhed,false,false,false,false,682040 Udlejning af erhvervsejendomme,,4070,null,true,2021-05-17,NORMAL,null,Anpartsselskab,false
Mingyur Holding ApS,Gasværksvej 17A3250 Gilleleje,Gilleleje,null,42326046,null,4008851506,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,3250,null,true,2021-04-21,NORMAL,null,Anpartsselskab,false
Bergman Consulting Holding ApS,Skiftevej 132820 Gentofte,Gentofte,null,42288705,holding@bergmancompliance.dk,4008832877,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2820,null,true,2021-04-08,NORMAL,20870006,Anpartsselskab,false
Ejendomsselskabet Hornelandevej 24 ApS,C/O Erik WeisbjergDamtoften 255600 Faaborg,Faaborg,C/O Erik Weisbjerg,40989706,null,4008285813,virksomhed,false,false,false,false,682040 Udlejning af erhvervsejendomme,,5600,null,true,2019-12-01,NORMAL,62601194,Anpartsselskab,false
Ø/M Service ApS,C/O Claus Nygaard MunkFasanvej 8Hvidbjerg7790 Thyholm,Thyholm,C/O Claus Nygaard Munk,41910194,null,4008665678,virksomhed,false,false,false,false,439990 Anden bygge- og anlægsvirksomhed, som kræver specialisering,,7790,null,true,2020-11-27,NORMAL,null,Anpartsselskab,false
Jonas Jensen Holding ApS,Majblomsten 58700 Horsens,Horsens,null,40403795,null,4008036931,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8700,null,true,2019-04-01,NORMAL,51260744,Anpartsselskab,false
A2K HOLDING ApS,C/O Per AndersenKong Valdemars Vej 77, 1. 24000 Roskilde,Roskilde,C/O Per Andersen,29427631,perroskilde@gmail.com,3686524,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,4000,null,false,2006-03-29,NORMAL,21215286,Anpartsselskab,false
Horsteds Invest ApS,Markmosen 124490 Jerslev Sjælland,Jerslev Sjælland,null,38726005,null,4006930443,virksomhed,false,false,false,false,642010 Finansielle holdingselskaber,,4490,null,false,2017-06-07,NORMAL,null,Anpartsselskab,false
PACA Ejendomme ApS,Sognevangen 24Sengeløse2630 Taastrup,Taastrup,null,41895985,null,4008659603,virksomhed,false,false,false,false,682030 Anden udlejning af boliger,,2630,null,true,2020-11-30,NORMAL,null,Anpartsselskab,false
Hertz og Sommer ApS,C/O stephanie sommerKløvervej 44, 3. 3156000 Kolding,Kolding,C/O stephanie sommer,43247824,mail@cafesommer.com,4009259091,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,6000,null,true,2022-05-06,NORMAL,53345340,Anpartsselskab,false
REF HOLDING ApS,C/O David FawcettDronningens Tværgade 16, 5.1302 København K,København K,C/O David Fawcett,30503341,dfaw@email.dk,4001630784,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,1302,null,true,2007-03-26,NORMAL,23324378,Anpartsselskab,false
JSB 2021 Holding ApS,Saltbækvej 1264400 Kalundborg,Kalundborg,null,42500925,null,4008927451,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,4400,null,true,2021-06-29,NORMAL,null,Anpartsselskab,false
B(T)S HOLDING ApS,Sophieholmen 6, 4.4800 Nykøbing F,Nykøbing F,null,11981437,ts@bts-h.dk,4000829814,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,4800,null,true,1988-03-01,NORMAL,22228100,Anpartsselskab,false
Essen 21 ApS,Essen 216000 Kolding,Kolding,null,43504819,null,4009377000,virksomhed,false,false,false,false,682040 Udlejning af erhvervsejendomme,,6000,null,false,2022-08-24,NORMAL,null,Anpartsselskab,false
Groworld ApS,Billesborgvej 47C4600 Køge,Køge,null,41595124,ccc@groworld.com,4008541178,virksomhed,false,false,false,false,462200 Engroshandel med blomster og planter,,4600,null,true,2020-08-12,NORMAL,null,Anpartsselskab,false
Syller Holding ApS,Arildsvej 278800 Viborg,Viborg,null,43857584,null,4009570690,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8800,null,false,2023-02-13,NORMAL,null,Anpartsselskab,false
RT1 Holding ApS,Højbro Plads 101200 København K,København K,null,41600292,null,4008543172,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,1200,null,true,2020-08-15,NORMAL,null,Anpartsselskab,false
KMAC Holding ApS,Skovriderstien 62830 Virum,Virum,null,43203134,null,4009238741,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2830,null,true,2022-04-08,NORMAL,null,Anpartsselskab,false
A. Wolff Holding ApS,Østergade 464000 Roskilde,Roskilde,null,42445819,null,4008903010,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,4000,null,true,2021-06-07,NORMAL,null,Anpartsselskab,false
Pibe Mølle Catering ApS,Høbjergvej 32Høbjerg3200 Helsinge,Helsinge,null,43116290,null,4009201359,virksomhed,false,false,false,false,561010 Restauranter,,3200,null,true,2022-03-09,NORMAL,null,Anpartsselskab,false
LEICA MICROSYSTEMS A/S,Åkandevej 212700 Brønshøj,Brønshøj,null,20288396,DKinfo@leica-microsystems.com,4001021493,virksomhed,false,false,false,false,466900 Engroshandel med andre maskiner og andet udstyr,,2700,null,false,1997-07-30,NORMAL,44540101,Aktieselskab,false
Plougstrup Holding ApS,C/O CVO ManagementC.W. Obels Plads 2A, 1.9000 Aalborg,Aalborg,C/O CVO Management,42061530,cp@cvo-management.dk,4008730111,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,9000,null,true,2021-01-25,NORMAL,20435860,Anpartsselskab,false
HJ Group Holding ApS,Rosenvej 48981 Spentrup,Spentrup,null,43807358,null,4009543219,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8981,null,true,2023-01-27,NORMAL,null,Anpartsselskab,false
M. Nielsen CFO Services Aps,Skovvej 38B2820 Gentofte,Gentofte,null,42590177,null,4008967667,virksomhed,false,false,false,false,702200 Virksomhedsrådgivning og anden rådgivning om driftsledelse,,2820,null,true,2021-08-09,NORMAL,null,Anpartsselskab,false
Birkerød Bryghus ApS,Baunevang 203460 Birkerød,Birkerød,null,43662198,info@birkebryg.dk,4009455731,virksomhed,false,false,false,false,110500 Fremstilling af øl,,3460,null,true,2022-11-23,NORMAL,29138425,Anpartsselskab,false
Hidden Holding ApS,C/O Rasmus FaddersbøllBronzevej 54D5250 Odense SV,Odense SV,C/O Rasmus Faddersbøll,38650599,null,4006895333,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,5250,null,true,2017-05-05,NORMAL,null,Anpartsselskab,false
Holding It In ApS,C/O Johan ElkjærRichard Mortensens Vej 28H2300 København S,København S,C/O Johan Elkjær,41221631,null,4008384324,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2300,null,true,2020-03-05,NORMAL,null,Anpartsselskab,false
JEPPE KOK INVEST ApS,Otte Ruds Gade 96, 1. th8200 Aarhus N,Aarhus N,null,43444670,null,4009350253,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8200,null,true,2022-08-13,NORMAL,null,Anpartsselskab,false
KB Byg Holding ApS,C/O Kenneth Buus EgedorfVesterbjergvej 209460 Brovst,Brovst,C/O Kenneth Buus Egedorf,31154375,null,4001675854,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,9460,null,false,2007-12-17,NORMAL,null,Anpartsselskab,false
PEJ HOLDING ApS,C/O Peter Emil JakobsenMylius Erichsens Vej 38200 Aarhus N,Aarhus N,C/O Peter Emil Jakobsen,28150385,null,4001467554,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8200,null,false,2004-10-29,NORMAL,null,Anpartsselskab,false
B og H Jagtrejser af 2021 ApS,Tirslund Sognevej 4Tirslund6541 Bevtoft,Bevtoft,null,42118850,hlj@boghjagtrejser.dk,4008753601,virksomhed,false,false,false,false,791200 Rejsearrangører,,6541,null,true,2021-02-11,NORMAL,null,Anpartsselskab,false
SIMSIM ApS,Skovhavevej 53500 Værløse,Værløse,null,25678087,null,4001999016,virksomhed,false,false,false,false,451120 Detailhandel med personbiler, varebiler og minibusser,,3500,null,false,2013-12-20,NORMAL,null,Anpartsselskab,false
MJS Tech ApS,St. Stendamsvej 14Ny Hammersholt3400 Hillerød,Hillerød,null,41626089,null,4008553211,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,3400,null,true,2020-08-28,NORMAL,null,Anpartsselskab,false
Molly Corker ApS,Holger Danskes Vej 3A, 3. th2000 Frederiksberg,Frederiksberg,null,42548650,null,4008951140,virksomhed,false,false,false,false,204200 Fremstilling af parfume, hårshampoo, tandpasta mv.,,2000,null,true,2021-07-15,NORMAL,null,Anpartsselskab,false
Sigils ApS,Elhøjvej 54Markusminde8471 Sabro,Sabro,null,43908545,null,4009596714,virksomhed,false,false,false,false,582100 Udgivelse af computerspil,,8471,null,false,2023-03-10,NORMAL,null,Anpartsselskab,false
M.S. Hansen Holding ApS,C/O Morten Schultz HansenBøgevænget 307800 Skive,Skive,C/O Morten Schultz Hansen,42649031,mortens.hansen91@gmail.com,4008991317,virksomhed,false,false,false,false,432900 Anden bygningsinstallationsvirksomhed,,7800,null,true,2021-08-26,NORMAL,null,Anpartsselskab,false
Pedersen Sport Holding ApS,Sverrigsvej 198800 Viborg,Viborg,null,43284126,null,4009275979,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8800,null,true,2022-05-24,NORMAL,null,Anpartsselskab,false
TF21 Holding ApS,Bredgade 66, 1.1260 København K,København K,null,42613649,null,4008977217,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,1260,null,true,2021-08-17,NORMAL,null,Anpartsselskab,false
Gazelle Holding ApS,Edvard Storms Vej 3, 2. tv2450 København SV,København SV,null,42364754,null,4008867627,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2450,null,true,2021-05-05,NORMAL,null,Anpartsselskab,false
Thrialca Holding ApS,Golfvej 949900 Frederikshavn,Frederikshavn,null,41082682,null,4008325226,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,9900,null,true,2020-01-16,NORMAL,null,Anpartsselskab,false
Leoni Holding ApS,C/O BeckBrunemarksvej 173480 Fredensborg,Fredensborg,C/O Beck,42276537,null,4008826951,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,3480,null,true,2021-03-31,NORMAL,null,Anpartsselskab,false
Treehorn Trading Operate ApS,Aprilvej 792860 Søborg,Søborg,null,43401823,null,4009331945,virksomhed,false,false,false,false,479120 Detailhandel via Internettet med digitale produkter,,2860,null,true,2022-07-20,NORMAL,null,Anpartsselskab,false
J. EMBORG SERVICES ApS,C/O Joe EmborgSvend Henriksens Vej 1A 13250 Gilleleje,Gilleleje,C/O Joe Emborg,32559115,joe@emborgs.dk,4001775794,virksomhed,false,false,false,false,433200 Tømrer- og bygningssnedkervirksomhed,,3250,null,true,2009-11-02,NORMAL,26281119,Anpartsselskab,false
CAM Security ApS,C/O BSE ApSLyskær 8A, st. tv2730 Herlev,Herlev,C/O BSE ApS,41580895,null,4008533535,virksomhed,false,false,false,false,801000 Private vagt- og sikkerhedstjenester,,2730,null,true,2020-08-12,NORMAL,null,Anpartsselskab,false
Systir ApS,Støberigade 25, 4. 22450 København SV,København SV,null,42988006,null,4009143900,virksomhed,false,false,false,false,960400 Aktiviteter vedrørende fysisk velvære,,2450,null,false,2022-01-18,NORMAL,null,Anpartsselskab,false
SPKTRA Holding ApS,Trekanten 29270 Klarup,Klarup,null,43536427,null,4009392711,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,9270,null,true,2022-09-26,NORMAL,null,Anpartsselskab,false
C&B Ejendomme Holding ApS,Sønderstrand 8, 1. th9300 Sæby,Sæby,null,42091456,null,4008742735,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,9300,null,false,2020-12-18,NORMAL,null,Anpartsselskab,false
Zuguang Holding ApS,Brostykkevej 622650 Hvidovre,Hvidovre,null,43953508,flysky_0101@hotmail.com,4009618689,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2650,null,true,2023-03-30,NORMAL,null,Anpartsselskab,false
